Config ID,Window,K,Hidden Size,Num Layers,Ridge Alpha,Input Scaling,RMSE,MAE,MAPE,Training Time
127,48,1,50,5,0.01,0.5,231.49913615694643,159.88888519892282,0.01348394295692771,0.13719034194946286
128,48,1,50,5,0.01,0.7,232.13532643677024,159.90948477780188,0.013510110081782845,0.13611056587912815
129,48,1,50,5,0.01,1.0,233.170405762255,160.3824460888344,0.013553023559569664,0.12887263298034665
130,48,1,50,5,0.1,0.1,481.3666939693049,332.3556785981817,0.026743477447310128,0.13434958457946775
131,48,1,50,5,0.1,0.3,295.33927320416313,208.14301870468452,0.016957360638297517,0.13140329447659574
132,48,1,50,5,0.1,0.5,255.54181952798518,179.5420039556001,0.014770331003471191,0.1334183432839133
133,48,1,50,5,0.1,0.7,241.3404773464773,168.58256710639978,0.013989497429161063,0.1340659314935857
134,48,1,50,5,0.1,1.0,233.8879320599319,162.55000389813785,0.013605147367263381,0.14799861474470657
135,48,1,50,5,1.0,0.1,804.5701785505033,582.7380175471986,0.04719889681522556,0.13184380531311032
136,48,1,50,5,1.0,0.3,494.29373570193934,341.29085691019014,0.027452897563979152,0.1309589039195667
137,48,1,50,5,1.0,0.5,384.777484500888,267.7377194192021,0.02164214661937188,0.13266968727111814
138,48,1,50,5,1.0,0.7,331.90616541980773,233.14892923989026,0.018910244164221855,0.14286303520202634
139,48,1,50,5,1.0,1.0,290.1346887961985,204.62262946534975,0.0166796893475866,0.1372225718064741
140,48,1,50,7,0.001,0.1,233.8815771799749,162.51773311648887,0.013602914107604764,0.19737716154618692
141,48,1,50,7,0.001,0.3,233.0059554970011,160.23630676134783,0.013546276464141136,0.19048820842396125
142,48,1,50,7,0.001,0.5,234.1834137005779,160.99642155819777,0.01359949169771,0.1971287077123468
143,48,1,50,7,0.001,0.7,234.65473732714017,161.25716186039287,0.013612684907600281,0.19492396441372953
144,48,1,50,7,0.001,1.0,234.87606276597137,161.3998070830755,0.013616462522098192,0.1799133257432417
145,48,1,50,7,0.01,0.1,290.0691398630329,204.50243587030383,0.01667116199736132,0.1969418742439963
146,48,1,50,7,0.01,0.3,234.58312675575465,163.14015681944838,0.013638481578469273,0.18920794400301844
147,48,1,50,7,0.01,0.5,231.51751229960098,159.9321981010481,0.0134856693609125,0.20021657510237256
148,48,1,50,7,0.01,0.7,232.14542289824468,159.9344963975749,0.013509565318589318,0.19378133253617716
149,48,1,50,7,0.01,1.0,233.15495365719124,160.36219218791373,0.013550099517181545,0.19839902357621622
150,48,1,50,7,0.1,0.1,481.3617449987592,332.3535873885866,0.026741257891684536,0.18499038436196066
151,48,1,50,7,0.1,0.3,295.36399396561603,208.16054359478096,0.016956230724887562,0.20174325596202503
152,48,1,50,7,0.1,0.5,255.52769274369558,179.55323240926415,0.014772734933972772,0.18633929165926844
153,48,1,50,7,0.1,0.7,241.30733261201706,168.53750728126357,0.013988233513589899,0.18528242544694376
154,48,1,50,7,0.1,1.0,233.91325105529143,162.59590109857876,0.013607267448641519,0.19966751878911795
155,48,1,50,7,1.0,0.1,804.6669502810163,582.807659443433,0.04719556714400849,0.18790407614274454
156,48,1,50,7,1.0,0.3,494.2848756104309,341.2756107845261,0.027442027577110183,0.215494307604703
157,48,1,50,7,1.0,0.5,384.8624621048341,267.8080488290018,0.021642174693879482,0.18441146070306946
158,48,1,50,7,1.0,0.7,331.85377116055867,233.1071867164601,0.018907791625043763,0.19817976518110791
159,48,1,50,7,1.0,1.0,290.1165230076694,204.56828085584655,0.016679405403106636,0.18557104197415433
160,48,1,100,1,0.001,0.1,233.90262305409087,162.53301788941982,0.013603585015251827,0.05174656347794962
161,48,1,100,1,0.001,0.3,233.00648802608,160.22903287774514,0.013546883030687618,0.04104609922929238
162,48,1,100,1,0.001,0.5,234.19412137187837,161.0171631466062,0.013601566255536891,0.04757272113453252
163,48,1,100,1,0.001,0.7,234.67998059434964,161.30101794133444,0.013618995984437145,0.04765579917214129
164,48,1,100,1,0.001,1.0,234.8828086801457,161.42626708641748,0.013621393020297445,0.042671680450439405
165,48,1,100,1,0.01,0.1,290.21099853639,204.6062564817754,0.01668007218917156,0.05299644036726514
166,48,1,100,1,0.01,0.3,234.60255821610934,163.13668890413277,0.013639084512614936,0.04745611277493558
167,48,1,100,1,0.01,0.5,231.51278557720315,159.8964506216713,0.013483189677336164,0.04879669709639114
168,48,1,100,1,0.01,0.7,232.1041541834291,159.8641123749437,0.013507620522739955,0.047330617904663044
169,48,1,100,1,0.01,1.0,233.17417267377434,160.36734314832222,0.013553740671504928,0.04186042872342192
170,48,1,100,1,0.1,0.1,481.51287475417104,332.45796769665617,0.02675202628166169,0.04995497790249906
171,48,1,100,1,0.1,0.3,295.4745700012417,208.23722936150804,0.01696294464016857,0.04720859094099561
172,48,1,100,1,0.1,0.5,255.58053501989613,179.56663781170042,0.014773966799605047,0.04282309792258519
173,48,1,100,1,0.1,0.7,241.3437039387811,168.58875508562033,0.013986927103070555,0.049407698891379574
174,48,1,100,1,0.1,1.0,233.89703104730933,162.54277055821922,0.013604257241930736,0.04102089188315647
175,48,1,100,1,1.0,0.1,804.7408062101663,582.8603151171136,0.047206801132239545,0.05023394931446417
176,48,1,100,1,1.0,0.3,494.2635703402118,341.26264273402643,0.027453343556122323,0.0498999032107266
177,48,1,100,1,1.0,0.5,385.0720254254504,267.93964763356354,0.021649885471363327,0.04278724843805482
178,48,1,100,1,1.0,0.7,331.8684499765772,233.12344585316825,0.01890870395071732,0.05113066326488144
179,48,1,100,1,1.0,1.0,290.2337809554379,204.6101986556309,0.016679194799380844,0.04175246845592148
180,48,1,100,3,0.001,0.1,233.8926200661126,162.5273412572399,0.013603213770925755,0.1946808208118785
181,48,1,100,3,0.001,0.3,233.00443998913212,160.23941496493077,0.013546604641947246,0.17894391580061475
182,48,1,100,3,0.001,0.5,234.18867175095014,160.99752849758153,0.013600670106708764,0.19569722088900476
183,48,1,100,3,0.001,0.7,234.63735216301419,161.26261038940677,0.013615520557036671,0.18763910640369758
184,48,1,100,3,0.001,1.0,234.8871451156116,161.43499316279173,0.013621451038311272,0.19664924794977356
185,48,1,100,3,0.01,0.1,289.98471842310187,204.4430344270917,0.016670515525032653,0.1816907795992764
186,48,1,100,3,0.01,0.3,234.57395640696203,163.12144038770987,0.013637292627715746,0.177372087131847
187,48,1,100,3,0.01,0.5,231.5024442128208,159.89015629434428,0.013483663610656282,0.20210654085332694
188,48,1,100,3,0.01,0.7,232.0858419370944,159.8533666652393,0.013507520820350971,0.19046753103082825
189,48,1,100,3,0.01,1.0,233.16703184500048,160.35967430701666,0.013553836733879826,0.19116731123490763
190,48,1,100,3,0.1,0.1,481.4441550697483,332.40732867367456,0.02674211082621542,0.19445102865045716
191,48,1,100,3,0.1,0.3,295.3315502397863,208.12238429565394,0.01695609476589641,0.18181014060974118
192,48,1,100,3,0.1,0.5,255.51026274004454,179.5320167171277,0.014770361124609799,0.1993412538008256
193,48,1,100,3,0.1,0.7,241.2871796534454,168.51311438363012,0.013984634774461253,0.19286402789029203
194,48,1,100,3,0.1,1.0,233.89943238950252,162.5769378988525,0.013606085375109073,0.19128201224587177
195,48,1,100,3,1.0,0.1,804.5398039340967,582.7189828526905,0.047194169712358014,0.18743155219338153
196,48,1,100,3,1.0,0.3,494.1702916771195,341.2135309065613,0.027449307058500457,0.18858515132557258
197,48,1,100,3,1.0,0.5,384.9354968848222,267.84449890110267,0.021642009070025916,0.19782842289317734
198,48,1,100,3,1.0,0.7,331.80584419525826,233.06746732090426,0.018903423860519238,0.17875216223976825
199,48,1,100,3,1.0,1.0,290.06256604603095,204.51276233903445,0.01667189902479702,0.206810864535245
200,48,1,100,5,0.001,0.1,233.87497414822985,162.51665530237088,0.013602686295541483,0.3282111124558882
201,48,1,100,5,0.001,0.3,233.01225742120806,160.23933675067482,0.013547312816885128,0.31801496852527966
202,48,1,100,5,0.001,0.5,234.2020624529281,161.01190182354316,0.013601559020452498,0.3181854594837535
203,48,1,100,5,0.001,0.7,234.65648464611897,161.2707476056282,0.013616127499662473,0.3176409981467507
204,48,1,100,5,0.001,1.0,234.88831218627564,161.43124694369058,0.013620268616231864,0.32098419016057794
205,48,1,100,5,0.01,0.1,289.9651599317287,204.43063140720844,0.016668406566439083,0.3139234672893177
206,48,1,100,5,0.01,0.3,234.58070262502022,163.13814622419733,0.013637702641779971,0.3118049014698375
207,48,1,100,5,0.01,0.5,231.51645961474523,159.9090995476815,0.013484567984225992,0.3208225857127796
208,48,1,100,5,0.01,0.7,232.10533501750578,159.86403462973263,0.01350751001214859,0.3172886154868386
209,48,1,100,5,0.01,1.0,233.1589687705995,160.3476487716178,0.013552288424105828,0.31502207842740143
210,48,1,100,5,0.1,0.1,481.1088674465196,332.1836902689491,0.02673327580404572,0.24412571300159797
211,48,1,100,5,0.1,0.3,295.32041121723216,208.12126726851983,0.01695600748680011,0.23445055701515888
212,48,1,100,5,0.1,0.5,255.52663982754984,179.5394505123354,0.014770582001091737,0.2345174225893887
213,48,1,100,5,0.1,0.7,241.311520005971,168.5579998873442,0.013987339950085774,0.23638296127319336
214,48,1,100,5,0.1,1.0,233.89988429646428,162.57602317815824,0.013606230990888635,0.23797091570767484
215,48,1,100,5,1.0,0.1,804.4811460078807,582.6720564704896,0.04719414957395815,0.23476425084200772
216,48,1,100,5,1.0,0.3,494.2143533670694,341.2422420148728,0.027453294896522727,0.342308911410245
217,48,1,100,5,1.0,0.5,384.76390105463446,267.73664125906026,0.021637988288261346,0.32684651288119226
218,48,1,100,5,1.0,0.7,331.86312377273197,233.1051710068654,0.018906328450640938,0.3216037966988303
219,48,1,100,5,1.0,1.0,290.0594436354426,204.52776762120956,0.016674943163050918,0.32154007391496137
220,48,1,100,7,0.001,0.1,233.87655863498986,162.51209723760428,0.013602407424180181,0.47892644188620825
221,48,1,100,7,0.001,0.3,233.00364222358775,160.24155809001056,0.013547423451404144,0.47562889619307086
222,48,1,100,7,0.001,0.5,234.1979958356677,161.01205458451284,0.0136012141973956,0.4686677672646262
223,48,1,100,7,0.001,0.7,234.65676433597585,161.28872475152,0.013616546812110063,0.4706353491002863
224,48,1,100,7,0.001,1.0,234.88218029110806,161.41574462793523,0.013619250651973462,0.47925040938637475
225,48,1,100,7,0.01,0.1,290.0532059504201,204.48943147407238,0.01667136177117172,0.4137786084955389
226,48,1,100,7,0.01,0.3,234.5791480169095,163.13270075611757,0.01363755470785001,0.35648192058910017
227,48,1,100,7,0.01,0.5,231.5070213642278,159.90160245539113,0.01348422576083602,0.3657908656380393
228,48,1,100,7,0.01,0.7,232.10913692372253,159.8815310697313,0.013508417743387145,0.3349960500543767
229,48,1,100,7,0.01,1.0,233.17354448085726,160.3664090124798,0.0135527734577862,0.33588229526172986
230,48,1,100,7,0.1,0.1,481.2496596700272,332.27518553700526,0.026733550132496266,0.3391066681254994
231,48,1,100,7,0.1,0.3,295.28706326429773,208.09839447334434,0.016953228544593538,0.33477742021734064
232,48,1,100,7,0.1,0.5,255.50590609562622,179.52365657870553,0.014769903052673138,0.45147267254916107
233,48,1,100,7,0.1,0.7,241.31649408113242,168.54352397007264,0.013986540781822755,0.3753469857302579
234,48,1,100,7,0.1,1.0,233.88790365312673,162.55937435006723,0.013605450588498054,0.33618647401983087
235,48,1,100,7,1.0,0.1,804.4454304327588,582.642049213923,0.047185594779595545,0.33988211371681903
236,48,1,100,7,1.0,0.3,494.13108083158494,341.1806800712204,0.02744494012250898,0.3347190943631259
237,48,1,100,7,1.0,0.5,384.80749623661615,267.7599128919535,0.021641497375381565,0.3374451507221568
238,48,1,100,7,1.0,0.7,331.6880357677655,232.9755594527921,0.018900368617170336,0.35541558265686035
239,48,1,100,7,1.0,1.0,290.09766889986054,204.54756842850782,0.016675243080346118,0.3355675610628995
240,48,1,200,1,0.001,0.1,233.90696703346433,162.53757268097158,0.013603574006167574,0.07065311345187097
241,48,1,200,1,0.001,0.3,233.03393704905866,160.24306224090438,0.013547360872321019,0.06951048157431858
242,48,1,200,1,0.001,0.5,234.20426313613117,161.01913232953493,0.013602559774155747,0.06895748051730066
243,48,1,200,1,0.001,0.7,234.65875351445945,161.27353029651618,0.013619294111784001,0.06921174309470433
244,48,1,200,1,0.001,1.0,234.85515538048193,161.42138052495227,0.013623957033010463,0.06950202855196862
245,48,1,200,1,0.01,0.1,290.19146234279384,204.58845605059878,0.016676918716985963,0.0692344795573841
246,48,1,200,1,0.01,0.3,234.60191957730146,163.15273799308144,0.013638699483710165,0.07000598040494047
247,48,1,200,1,0.01,0.5,231.5088735389913,159.89276557052355,0.013483878291286465,0.06950179013338952
248,48,1,200,1,0.01,0.7,232.10695577843083,159.8568195107158,0.013507121682483471,0.07229772481051354
249,48,1,200,1,0.01,1.0,233.1745652362001,160.36984364575426,0.01355457645522532,0.07082334431734948
250,48,1,200,1,0.1,0.1,481.41947575827004,332.39703088979405,0.026744265960279547,0.07062684405933722
251,48,1,200,1,0.1,0.3,295.32933228903926,208.12605576868793,0.016958495626108825,0.0711139765652743
252,48,1,200,1,0.1,0.5,255.52694582375926,179.53093173127687,0.014771339438672045,0.07039247859608039
253,48,1,200,1,0.1,0.7,241.31624529703183,168.53117736047176,0.013986435793122072,0.07074069976806636
254,48,1,200,1,0.1,1.0,233.90041532410743,162.55927789406,0.013605195090673183,0.08043425733392885
255,48,1,200,1,1.0,0.1,804.75182299301,582.8709795517426,0.04720284556170537,0.06828967007723717
256,48,1,200,1,1.0,0.3,494.24068615172934,341.25500666196353,0.027452763754210508,0.06958569179881699
257,48,1,200,1,1.0,0.5,385.0388320591858,267.925196010809,0.02165605956494984,0.06804615801030935
258,48,1,200,1,1.0,0.7,331.9329749724712,233.1548600023044,0.018911344286191283,0.07477140426635737
259,48,1,200,1,1.0,1.0,290.1922916802171,204.59027085495129,0.01667729150313592,0.07152507521889422
260,48,1,200,3,0.001,0.1,233.87810247860472,162.5129619825094,0.01360237174929691,0.34066547047008167
261,48,1,200,3,0.001,0.3,233.0036273091337,160.23747518420132,0.013547517237513738,0.33480043844743207
262,48,1,200,3,0.001,0.5,234.201001828871,161.01526603208393,0.013603015965545683,0.4521052187139338
263,48,1,200,3,0.001,0.7,234.6522365604261,161.2745374160885,0.013619348500714046,0.40268488363786176
264,48,1,200,3,0.001,1.0,234.86837885391967,161.40606788490882,0.013621996394047636,0.3511463078585538
265,48,1,200,3,0.01,0.1,290.1074753113584,204.5294352423428,0.016671933811006026,0.46163554625077674
266,48,1,200,3,0.01,0.3,234.5910576410921,163.14477184318727,0.013638337074242656,0.467820557680997
267,48,1,200,3,0.01,0.5,231.494900071224,159.8830136880633,0.013482894740193546,0.4623023813421076
268,48,1,200,3,0.01,0.7,232.10379217749923,159.88237430683964,0.013508690685561155,0.47286642681468616
269,48,1,200,3,0.01,1.0,233.16229242504986,160.358174901782,0.013553924060966034,0.4622330665588379
270,48,1,200,3,0.1,0.1,481.1753408641967,332.22345969087866,0.02673312534763844,0.4607795368541371
271,48,1,200,3,0.1,0.3,295.36174868688107,208.1456342454821,0.016956176545398372,0.45888523621992633
272,48,1,200,3,0.1,0.5,255.52447892136067,179.54065012343426,0.0147709568099191,0.47484189813787286
273,48,1,200,3,0.1,0.7,241.28351284732227,168.52698240527664,0.013985744855243237,0.4692290045998313
274,48,1,200,3,0.1,1.0,233.89395761802055,162.54811079996796,0.013604808488880545,0.46241478486494586
275,48,1,200,3,1.0,0.1,804.4748308129502,582.6636332266253,0.0471918671751235,0.46287538788535376
276,48,1,200,3,1.0,0.3,494.2352979568583,341.2511759388957,0.027449230130216565,0.4672951264814897
277,48,1,200,3,1.0,0.5,384.89746103852957,267.82077096300503,0.021642766204889828,0.4355915459719571
278,48,1,200,3,1.0,0.7,331.8172388519393,233.0647959232746,0.018904296270432084,0.4850195321169766
279,48,1,200,3,1.0,1.0,290.087792929011,204.51892921483193,0.016673215762622498,0.48204851150512695
280,48,1,200,5,0.001,0.1,233.87093417990903,162.5125957941757,0.0136024680387989,0.7047238566658713
281,48,1,200,5,0.001,0.3,233.0127609899053,160.2436759700794,0.01354717554414101,0.6310254010287198
282,48,1,200,5,0.001,0.5,234.2094788616938,161.01251822353137,0.013602292132887937,0.6555309729142622
283,48,1,200,5,0.001,0.7,234.64970838187352,161.28940846258143,0.013619514210715654,0.59868370402943
284,48,1,200,5,0.001,1.0,234.86975668443304,161.42511340185996,0.013623526969808529,0.6365700635043058
285,48,1,200,5,0.01,0.1,290.0176479744657,204.46423372257922,0.016669930008491426,0.6735022284767844
286,48,1,200,5,0.01,0.3,234.5870094982529,163.14061329969584,0.013638010210727846,0.7414629459381104
287,48,1,200,5,0.01,0.5,231.50936579709344,159.90175053274533,0.013484529296911955,0.8336679935455322
288,48,1,200,5,0.01,0.7,232.11711473775287,159.87834872399714,0.013508986898083108,0.84258695082231
289,48,1,200,5,0.01,1.0,233.15712576246216,160.3444015526097,0.013553580140471828,0.7085386189547452
290,48,1,200,5,0.1,0.1,481.12897643235135,332.19167991677125,0.026732264964635363,0.5872242667458274
291,48,1,200,5,0.1,0.3,295.30557107490057,208.11321274418668,0.016954011253198044,0.6615346778522838
292,48,1,200,5,0.1,0.5,255.50590052629587,179.52594120566098,0.01477011071322691,0.7046194943514738
293,48,1,200,5,0.1,0.7,241.30284202537294,168.54709847392937,0.013986707106673928,0.5861508629538796
294,48,1,200,5,0.1,1.0,233.88346500317328,162.5446077045269,0.013603843923312865,0.6994012485850941
295,48,1,200,5,1.0,0.1,804.3488062262477,582.5750837082725,0.04718874408265564,0.8328208923339844
296,48,1,200,5,1.0,0.3,494.1300610788646,341.18115439866085,0.027447702594370918,0.8475148461081765
297,48,1,200,5,1.0,0.5,384.8909359100234,267.81930720775574,0.021643112421965736,0.8575468063354492
298,48,1,200,5,1.0,0.7,331.720953653655,232.99794567127208,0.018900108477685137,0.6752807010303844
299,48,1,200,5,1.0,1.0,290.0242533741705,204.48889502207615,0.016672761227281518,0.650193756276911
300,48,1,200,7,0.001,0.1,233.86880769636747,162.50941835968007,0.01360244599230121,1.0172299471768467
301,48,1,200,7,0.001,0.3,233.01844227124457,160.25199315781768,0.013547954142284036,0.8845221562819048
302,48,1,200,7,0.001,0.5,234.20549591146866,161.0164777180503,0.013602512451468991,0.8934991793199019
303,48,1,200,7,0.001,0.7,234.65086259160455,161.28050202248448,0.01361957568591029,0.8726592063903809
304,48,1,200,7,0.001,1.0,234.87487936795935,161.4221268354322,0.013623283839665318,0.9205363663760099
305,48,1,200,7,0.01,0.1,290.03063984768244,204.47483721195985,0.016670043255827327,0.9031286889856512
306,48,1,200,7,0.01,0.3,234.58179673725408,163.1381738595072,0.013638138487243772,1.2054917378859087
307,48,1,200,7,0.01,0.5,231.50331406557606,159.89148548690798,0.013483924863491674,1.1257808641953901
308,48,1,200,7,0.01,0.7,232.10414661428686,159.86263994063734,0.013507660956260754,1.2070186354897239
309,48,1,200,7,0.01,1.0,233.16687746751896,160.3645348818187,0.013554079357920518,0.9499326619234952
310,48,1,200,7,0.1,0.1,481.1022801022447,332.18077912620026,0.02673015161395148,0.8455311818556352
311,48,1,200,7,0.1,0.3,295.32325500568345,208.12000935486924,0.016954241655942757,0.8702080900018866
312,48,1,200,7,0.1,0.5,255.53429443224056,179.5458702519219,0.014771318374397973,0.8576943224126642
313,48,1,200,7,0.1,0.7,241.31257275787777,168.5504189378946,0.013986530109103145,0.8483129197900946
314,48,1,200,7,0.1,1.0,233.8791572423587,162.5372487102127,0.013603715667563,0.8866869753057306
315,48,1,200,7,1.0,0.1,804.4194970090789,582.6224208118485,0.0471903064197303,1.1817422996867786
316,48,1,200,7,1.0,0.3,494.11612590782664,341.16527454905497,0.027444518116768766,1.2334170124747537
317,48,1,200,7,1.0,0.5,384.83956039513026,267.7828610053943,0.02163979273689149,0.9535769549283114
318,48,1,200,7,1.0,0.7,331.7375151161004,233.01042134342762,0.018900322675362066,1.0544068163091487
319,48,1,200,7,1.0,1.0,290.0352462593528,204.49124709540823,0.01667159077008019,1.0467131354592063
320,96,1,20,1,0.001,0.1,241.66278304284245,168.83678019166862,0.013866750800553735,0.02396247603676532
321,96,1,20,1,0.001,0.3,240.75315363042736,166.92752346025503,0.013837564426487127,0.02989946712147101
322,96,1,20,1,0.001,0.5,242.28218882671436,167.92236210174727,0.013901959003245845,0.021455938165838018
323,96,1,20,1,0.001,0.7,242.81536420441765,168.13800438863515,0.013914868972113808,0.027188994667746765
324,96,1,20,1,0.001,1.0,243.16667216794102,168.36948958412773,0.013922297174532909,0.023282744667746755
325,96,1,20,1,0.01,0.1,300.392906178744,213.39604789062375,0.017095722278455308,0.02926845984025431
326,96,1,20,1,0.01,0.3,242.51758368408508,169.53150597728762,0.013904225230233037,0.022024761546741798
327,96,1,20,1,0.01,0.5,238.9759129471402,166.10123903083627,0.013744461114446781,0.028918808156793707
328,96,1,20,1,0.01,0.7,239.71236858780222,166.43930481790923,0.013784915236023399,0.020588202909989747
329,96,1,20,1,0.01,1.0,240.89399779436334,166.93512243162095,0.013836042139569337,0.02744273705915966
330,96,1,20,1,0.1,0.1,494.46925878959496,348.8140167525743,0.02764240724308167,0.02274996584111989
331,96,1,20,1,0.1,0.3,305.99639455524886,217.36539975271592,0.017398046851587863,0.022978392514315472
332,96,1,20,1,0.1,0.5,264.90445664845475,187.32595068743768,0.015123178685699908,0.018403183330189057
333,96,1,20,1,0.1,0.7,249.95403981324174,175.48994262534893,0.014297434119342445,0.017478292638605255
334,96,1,20,1,0.1,1.0,241.95908492602484,169.34558512220735,0.013885736435214428,0.017751780423251016
335,96,1,20,1,1.0,0.1,884.7787479046718,672.0048084645712,0.0520753568019737,0.02568734775889999
336,96,1,20,1,1.0,0.3,507.1896280101727,357.9523583139331,0.028355409471535774,0.02297006953846319
337,96,1,20,1,1.0,0.5,396.4201026526378,280.17257521890065,0.02233009316412811,0.026827530427412517
338,96,1,20,1,1.0,0.7,343.0455702216129,243.61355250405714,0.019435317532489452,0.023730863224376283
339,96,1,20,1,1.0,1.0,300.60418050690754,213.54614820586437,0.017112103205047993,0.019333145835182846
340,96,1,20,3,0.001,0.1,241.6941292410356,168.87429642418775,0.01386818053844308,0.06504331935535773
341,96,1,20,3,0.001,0.3,240.76313284637334,166.91896313724092,0.013836160159753353,0.07940353046764023
342,96,1,20,3,0.001,0.5,242.205792556038,167.78554104265615,0.013897212559568972,0.0749677961522882
343,96,1,20,3,0.001,0.7,242.7984755839053,168.09189363975904,0.013909625651983327,0.06148329648104576
344,96,1,20,3,0.001,1.0,243.13458399754884,168.27252767352678,0.013917366819821636,0.062020171772349926
345,96,1,20,3,0.01,0.1,300.56182140730107,213.51988965828969,0.01709945346963623,0.0603705536235462
346,96,1,20,3,0.01,0.3,242.4655931138106,169.49353851504554,0.013899114983930837,0.07347302003340282
347,96,1,20,3,0.01,0.5,238.96909003618418,166.0825063262606,0.013740448582314864,0.06980039856650606
348,96,1,20,3,0.01,0.7,239.65421691272212,166.30582537595555,0.013782912016919925,0.06040709668939759
349,96,1,20,3,0.01,1.0,240.9395678903579,167.0179660157187,0.013835933677503609,0.05838897011496798
350,96,1,20,3,0.1,0.1,493.7395408803917,348.28321161135943,0.0276061046281504,0.059746070341630375
351,96,1,20,3,0.1,0.3,306.210921080694,217.54189268766393,0.0174048630989267,0.059307618574662595
352,96,1,20,3,0.1,0.5,264.9045746402274,187.30688243229682,0.015118611499603873,0.05922332676974206
353,96,1,20,3,0.1,0.7,249.83564262917633,175.38735857603263,0.014290062300504473,0.05873803658918896
354,96,1,20,3,0.1,1.0,241.7900843350133,169.0518898731728,0.013874504666188336,0.07419276237487789
355,96,1,20,3,1.0,0.1,884.8323397612602,672.0365554613003,0.0520557860735765,0.09123125943270592
356,96,1,20,3,1.0,0.3,507.01633990379685,357.82027411141587,0.028335069703764183,0.08215540105646302
357,96,1,20,3,1.0,0.5,396.50112685799445,280.2359666821443,0.022325411861307674,0.07311123067682437
358,96,1,20,3,1.0,0.7,342.83839413716964,243.42733028707698,0.019417754643071935,0.08784016695889554
359,96,1,20,3,1.0,1.0,300.56848419900797,213.5972466183794,0.017106574209074007,0.08732958273454143
360,96,1,20,5,0.001,0.1,241.6892042314432,168.8753360427887,0.013868765157626563,0.1351726488633589
361,96,1,20,5,0.001,0.3,240.76624320942048,166.9403907451065,0.013838939494473772,0.15972898223183368
362,96,1,20,5,0.001,0.5,242.23758110649257,167.8533126115585,0.01389983417497771,0.14564384113658554
363,96,1,20,5,0.001,0.7,242.8153724087775,168.0994672747904,0.013909642942807637,0.14912477406588465
364,96,1,20,5,0.001,1.0,243.14989890263666,168.305587049141,0.013919643377671582,0.14235864986072883
365,96,1,20,5,0.01,0.1,300.5248674879298,213.49674758001277,0.017101668073634384,0.13996271653608838
366,96,1,20,5,0.01,0.3,242.47019692409293,169.50491356431073,0.013904603447459935,0.14945147254250263
367,96,1,20,5,0.01,0.5,238.94168190052625,166.02086268573441,0.013739726671735763,0.1353748494928533
368,96,1,20,5,0.01,0.7,239.71969853670734,166.42227734834856,0.013786077503302963,0.14461630040949036
369,96,1,20,5,0.01,1.0,240.9226772937799,166.96674827419872,0.01383241242032912,0.1423991593447598
370,96,1,20,5,0.1,0.1,493.4513417194857,348.08902214478934,0.027596459012866247,0.14361895214427597
371,96,1,20,5,0.1,0.3,305.80381485560946,217.2382598610513,0.017390594109940035,0.1545517878098921
372,96,1,20,5,0.1,0.5,264.910962271963,187.32075364535123,0.015118717120616581,0.1476875218478116
373,96,1,20,5,0.1,0.7,249.8118645278037,175.36447798361112,0.01428396717212781,0.13803874362598761
374,96,1,20,5,0.1,1.0,241.73472338907834,168.95920865079654,0.013870784395213337,0.13777754523537375
375,96,1,20,5,1.0,0.1,884.7869510935551,671.9986898931874,0.05205752592506892,0.15928879651156336
376,96,1,20,5,1.0,0.3,507.0798730061029,357.85997705058116,0.028326415306982856,0.14581014893271702
377,96,1,20,5,1.0,0.5,396.02023610477465,279.9405258251846,0.022311200764596265,0.14516531337391245
378,96,1,20,5,1.0,0.7,342.74955193893516,243.41636516541013,0.019425726719926137,0.14239343729886136
379,96,1,20,5,1.0,1.0,300.6187497504933,213.65127245913817,0.017115279350226328,0.13169310309670185
380,96,1,20,7,0.001,0.1,241.70934300344217,168.90372999323867,0.013869165839591174,0.2114360549233176
381,96,1,20,7,0.001,0.3,240.73484271752642,166.87791822235945,0.0138340719075503,0.175658876245672
382,96,1,20,7,0.001,0.5,242.21988090374725,167.81364273111268,0.013897794351621173,0.20229705897244535
383,96,1,20,7,0.001,0.7,242.82060028289308,168.12593653406662,0.01391136638975341,0.19223813577131788
384,96,1,20,7,0.001,1.0,243.1669911199419,168.3594459330469,0.013921380325601453,0.1967810284007679
385,96,1,20,7,0.01,0.1,300.5586659753878,213.5202656383254,0.01710003713101008,0.19920299269936298
386,96,1,20,7,0.01,0.3,242.46375233435563,169.51531717331335,0.013903447955907573,0.1807999177412553
387,96,1,20,7,0.01,0.5,238.97220256978463,166.09043688734278,0.013742250152224418,0.19545949589122422
388,96,1,20,7,0.01,0.7,239.65887704283034,166.27519605002078,0.013779104230060235,0.19366537440906867
389,96,1,20,7,0.01,1.0,240.9703092292496,167.0616211372385,0.0138381340599065,0.20554876327514646
390,96,1,20,7,0.1,0.1,494.01935067422255,348.47780502546215,0.02760033778727031,0.19065895947543055
391,96,1,20,7,0.1,0.3,305.79365539548184,217.23913291663757,0.01739334142825917,0.2123357382687655
392,96,1,20,7,0.1,0.5,264.87434491466325,187.2787583911461,0.015119678596645602,0.18650926243175156
393,96,1,20,7,0.1,0.7,249.89680292507418,175.5025382617619,0.01429436024271592,0.1932277679443359
394,96,1,20,7,0.1,1.0,241.79964668999637,169.08533667801223,0.013876575986353008,0.19872565702958536
