Config ID,Dataset,Window,K,Hidden,Layers,Ridge,Scaling,RMSE,MAE,MAPE,Time
554,RUSSELL2000.xlsx,96,1,100,7,0.1,1.0,37.077461019706746,26.41822245774751,0.018545444189234685,0.8406834602355957
554,SENSEX.xlsx,96,1,100,7,0.1,1.0,756.6987288528062,536.5638950900918,0.014937622735300667,0.8428800106048584
554,SP500.xlsx,96,1,100,7,0.1,1.0,61.972953336662115,42.28250649542237,0.01396955719890786,0.8445172309875488
554,SSE.xlsx,96,1,100,7,0.1,1.0,40.38953597792937,29.070864950903193,0.00916811075149547,0.9332301616668701
555,DJI.xlsx,96,1,100,7,1.0,0.1,1936.2636219321691,1364.1614419769023,0.05501178696032657,0.8649075031280518
555,HSI.xlsx,96,1,100,7,1.0,0.1,969.4189073672843,693.7942954645537,0.02757455825276594,0.9194588661193848
555,KOSPI.xlsx,96,1,100,7,1.0,0.1,139.3546336138916,106.34325670469617,0.04675861132398174,0.8294858932495117
555,LSE.xlsx,96,1,100,7,1.0,0.1,344.15550072819525,216.77716438898955,0.036749928180814836,0.9907424449920654
555,NASDAQ.xlsx,96,1,100,7,1.0,0.1,747.9467649149432,642.5340853722441,0.06375534014716086,0.8661139011383057
555,NIFTY50.xlsx,96,1,100,7,1.0,0.1,966.519035553,774.7146039008088,0.07259064042569953,1.0298616886138916
555,NYSE.xlsx,96,1,100,7,1.0,0.1,842.9661176236941,589.7310061880919,0.04983393243054673,0.8651056289672852
555,RUSSELL2000.xlsx,96,1,100,7,1.0,0.1,135.56473277892715,102.71032998353762,0.06958304635607732,1.025994062423706
555,SENSEX.xlsx,96,1,100,7,1.0,0.1,3329.6617617700704,2661.4448534780877,0.07334016447875633,0.8400204181671143
555,SP500.xlsx,96,1,100,7,1.0,0.1,214.22840557687033,162.2928331621327,0.05339778801866381,0.902869701385498
555,SSE.xlsx,96,1,100,7,1.0,0.1,106.24555786581031,77.33036367316785,0.023940659740338113,0.8670179843902588
556,DJI.xlsx,96,1,100,7,1.0,0.3,1192.8566848601345,768.8556059554039,0.030844631454208973,0.9410107135772705
556,HSI.xlsx,96,1,100,7,1.0,0.3,598.2274572728786,446.98704091329023,0.01782262924581572,0.8123724460601807
556,KOSPI.xlsx,96,1,100,7,1.0,0.3,74.51725130434659,55.642863409239744,0.025047667533800687,0.8227832317352295
556,LSE.xlsx,96,1,100,7,1.0,0.3,193.37831969730874,121.2331885728576,0.02029955491776128,0.8420531749725342
556,NASDAQ.xlsx,96,1,100,7,1.0,0.3,448.55476853125276,368.20344647473075,0.03765363273941688,0.8369581699371338
556,NIFTY50.xlsx,96,1,100,7,1.0,0.3,516.8222968247823,371.7194080872682,0.034862927817702206,0.6367619037628174
556,NYSE.xlsx,96,1,100,7,1.0,0.3,482.1885685784025,322.1475970607233,0.027144149435205524,0.636751651763916
556,RUSSELL2000.xlsx,96,1,100,7,1.0,0.3,73.80415546808946,53.88148526240638,0.036792210995730094,0.6388726234436035
556,SENSEX.xlsx,96,1,100,7,1.0,0.3,1793.934205011144,1286.1954910108366,0.035504332026918745,0.6467747688293457
556,SP500.xlsx,96,1,100,7,1.0,0.3,134.29001312579987,93.7901497549214,0.031064152843576626,0.7179787158966064
556,SSE.xlsx,96,1,100,7,1.0,0.3,67.40878254115619,46.59614179905814,0.014555806298377643,0.6876096725463867
557,DJI.xlsx,96,1,100,7,1.0,0.5,937.2979302617798,611.0686347531203,0.024416831330056912,0.716080904006958
557,HSI.xlsx,96,1,100,7,1.0,0.5,497.0834157161742,379.18821408121363,0.01513167594750142,0.6774978637695312
557,KOSPI.xlsx,96,1,100,7,1.0,0.5,57.96346930093742,43.89021009943406,0.019875288148994377,0.6361556053161621
557,LSE.xlsx,96,1,100,7,1.0,0.5,155.27381110778788,100.07066199190072,0.01670276065623374,0.6415295600891113
557,NASDAQ.xlsx,96,1,100,7,1.0,0.5,354.07950869486865,281.5141800442283,0.028831960165243694,0.6425032615661621
557,NIFTY50.xlsx,96,1,100,7,1.0,0.5,393.6067181890391,283.49599002972377,0.026582473726426678,0.6378815174102783
557,NYSE.xlsx,96,1,100,7,1.0,0.5,376.4599568334116,250.9441462639957,0.02115601973139143,0.6452112197875977
557,RUSSELL2000.xlsx,96,1,100,7,1.0,0.5,56.99372475537711,41.81874495121354,0.028741379412296313,0.6586177349090576
557,SENSEX.xlsx,96,1,100,7,1.0,0.5,1363.4067382677777,971.8075321952043,0.026811780464192823,0.6261610984802246
557,SP500.xlsx,96,1,100,7,1.0,0.5,105.86512605051179,74.54827102869831,0.024620805262586552,0.6379294395446777
557,SSE.xlsx,96,1,100,7,1.0,0.5,56.81182353337334,39.72836432360569,0.012462492162031984,0.6651105880737305
558,DJI.xlsx,96,1,100,7,1.0,0.7,808.8238391603498,527.3801515510164,0.021029214219465124,0.6342165470123291
558,HSI.xlsx,96,1,100,7,1.0,0.7,450.8429749320065,345.88044356480185,0.013814281086046086,0.6184382438659668
558,KOSPI.xlsx,96,1,100,7,1.0,0.7,50.45181353572806,38.422317859518735,0.017403499316974828,0.6705734729766846
558,LSE.xlsx,96,1,100,7,1.0,0.7,138.71378209140678,91.1442679036888,0.01518580438446945,0.6301789283752441
558,NASDAQ.xlsx,96,1,100,7,1.0,0.7,305.6032965325831,240.23433462988876,0.024543476435742853,0.6434266567230225
558,NIFTY50.xlsx,96,1,100,7,1.0,0.7,335.0837001818577,242.8503400585852,0.022745895163305944,0.6260852813720703
558,NYSE.xlsx,96,1,100,7,1.0,0.7,327.76854165406985,218.71938448824037,0.01846459339063676,0.6485805511474609
558,RUSSELL2000.xlsx,96,1,100,7,1.0,0.7,49.45998222225926,36.19938375189019,0.025017297937942995,0.6657629013061523
558,SENSEX.xlsx,96,1,100,7,1.0,0.7,1159.5752423556025,835.5034722766172,0.023030472835636244,0.621272087097168
558,SP500.xlsx,96,1,100,7,1.0,0.7,91.10682617418583,63.648313617077335,0.020967776379708203,0.6500508785247803
558,SSE.xlsx,96,1,100,7,1.0,0.7,51.398812260170715,36.28684700478326,0.01139717389117823,0.8875596523284912
559,DJI.xlsx,96,1,100,7,1.0,1.0,705.6175538685742,459.3936533946048,0.018327610796378638,0.6415762901306152
559,HSI.xlsx,96,1,100,7,1.0,1.0,415.91880137695,316.0173183795852,0.012637797169608493,0.6354150772094727
559,KOSPI.xlsx,96,1,100,7,1.0,1.0,44.874286369502634,34.25216625816804,0.015536430244532157,0.6234478950500488
559,LSE.xlsx,96,1,100,7,1.0,1.0,127.03798765803386,84.5589644151434,0.014070257361055941,0.6380529403686523
559,NASDAQ.xlsx,96,1,100,7,1.0,1.0,265.84944141712,207.2835009001056,0.021148203286258476,0.6462030410766602
